#Name 	 q_Estimate 	 Err_down 	 Err_up
 rs0521 	 7.261561 	 0.163476 	 0.326951 
 rs0522 	 7.228866 	 0.163476 	 0.196171 
 rs0524 	 7.098085 	 0.065390 	 0.130780 
 rs0526 	 7.294256 	 0.196171 	 0.228866 
 rs0528 	 7.523122 	 0.326951 	 0.196171 
 rs0529 	 7.490427 	 0.163476 	 0.261561 
 rs0531 	 7.392341 	 0.294256 	 0.261561 
 rs0532 	 7.326951 	 0.163476 	 0.130780 
 rs0534 	 7.000000 	 0.000000 	 0.294256 
 rs0536 	 7.850073 	 0.490427 	 0.751987 
 rs0537 	 7.719292 	 0.326951 	 0.228866 
 rs0538 	 7.359646 	 0.261561 	 1.242414 
 rs0541 	 7.653902 	 0.294256 	 0.261561 
 rs0543 	 7.392341 	 0.163476 	 0.163476 
 rs0545 	 7.326951 	 0.130780 	 0.130780 
 rs0548 	 7.523122 	 0.196171 	 0.425036 
 rs0549 	 7.261561 	 0.163476 	 0.228866 
 rs0553 	 7.228866 	 0.098085 	 0.163476 
 rs0554 	 7.751987 	 0.163476 	 0.326951 
 rs0555 	 7.196171 	 0.163476 	 0.163476 
 rs0556 	 8.078939 	 0.098085 	 0.130780 
 rs0559 	 7.457732 	 0.163476 	 0.392341 
 rs0560 	 7.261561 	 0.163476 	 0.228866 
 rs0561 	 7.490427 	 0.228866 	 0.326951 
 rs0562 	 7.000000 	 0.000000 	 0.065390 
 rs0564 	 7.163476 	 0.098085 	 0.130780 
 rs0566 	 7.425036 	 0.163476 	 0.228866 
 rs0568 	 7.130780 	 0.098085 	 0.130780 
 rs0570 	 7.425036 	 0.261561 	 0.457732 
 rs0571 	 7.359646 	 0.065390 	 0.130780 
 rs0572 	 7.392341 	 0.261561 	 0.163476 
 rs0573 	 7.261561 	 0.098085 	 0.163476 
 rs0574 	 7.653902 	 0.294256 	 0.228866 
 rs0578 	 7.326951 	 0.228866 	 0.196171 
 rs0580 	 7.326951 	 0.163476 	 0.163476 
 rs0582 	 8.602060 	 0.326951 	 0.000000 
 rs0585 	 7.130780 	 0.098085 	 0.130780 
 rs0586 	 7.490427 	 0.163476 	 0.326951 
 rs0587 	 7.882768 	 0.621207 	 0.457732 
 rs0588 	 7.000000 	 0.000000 	 0.163476 
 rs0589 	 7.621207 	 0.196171 	 0.555817 
 rs0591 	 7.980853 	 0.294256 	 0.425036 
 rs0597 	 7.032695 	 0.032695 	 0.196171 
 rs0598 	 7.719292 	 0.392341 	 0.196171 
 rs0602 	 7.000000 	 0.000000 	 0.228866 
 rs0603 	 8.602060 	 0.326951 	 0.000000 
 rs0605 	 7.196171 	 0.163476 	 0.130780 
 rs0609 	 7.196171 	 0.163476 	 0.196171 
 rs0610 	 7.490427 	 0.228866 	 0.228866 
 rs0612 	 7.621207 	 0.294256 	 0.261561 
 rs0615 	 7.130780 	 0.130780 	 0.130780 
 rs0618 	 7.261561 	 0.130780 	 0.196171 
 rs0620 	 7.163476 	 0.130780 	 0.228866 
 rs0623 	 7.196171 	 0.098085 	 0.130780 
 rs0627 	 7.196171 	 0.130780 	 0.196171 
 rs0631 	 7.163476 	 0.130780 	 0.130780 
 rs0636 	 7.392341 	 0.163476 	 0.392341 
 rs0638 	 7.228866 	 0.163476 	 0.196171 
 rs0640 	 7.228866 	 0.130780 	 0.163476 
 rs0644 	 7.228866 	 0.130780 	 0.098085 
 rs0645 	 7.163476 	 0.163476 	 0.130780 
 rs0650 	 8.209719 	 0.359646 	 0.392341 
 rs1337 	 7.000000 	 0.000000 	 0.326951 
 rs0656 	 7.392341 	 0.228866 	 0.163476 
 rs0657 	 7.326951 	 0.163476 	 0.163476 
 rs0660 	 7.457732 	 0.294256 	 0.228866 
 rs0669 	 7.000000 	 0.000000 	 0.294256 
 rs0671 	 7.163476 	 0.130780 	 0.228866 
 rs0672 	 8.602060 	 0.425036 	 0.000000 
 rs0678 	 7.196171 	 0.098085 	 0.130780 
 rs0679 	 8.144329 	 0.392341 	 0.457732 
 rs0688 	 7.948158 	 0.359646 	 0.457732 
 rs0700 	 7.065390 	 0.065390 	 0.098085 
 rs0708 	 8.602060 	 0.555817 	 0.000000 
 rs0710 	 7.196171 	 0.130780 	 0.196171 
 rs0712 	 7.130780 	 0.098085 	 0.098085 
 rs0719 	 8.177024 	 0.948158 	 0.425036 
 rs0722 	 7.163476 	 0.098085 	 0.163476 
 rs0731 	 7.425036 	 0.196171 	 0.392341 
 rs0736 	 7.065390 	 0.065390 	 0.130780 
 rs0742 	 7.621207 	 0.326951 	 0.621207 
 rs0741 	 7.719292 	 0.359646 	 0.261561 
 rs0744 	 7.457732 	 0.196171 	 0.163476 
 rs0743 	 7.326951 	 0.098085 	 0.130780 
 rs0745 	 8.602060 	 0.326951 	 0.000000 
 rs0751 	 7.784683 	 0.261561 	 0.425036 
 rs0754 	 7.196171 	 0.163476 	 0.163476 
 rs0740 	 7.261561 	 0.163476 	 0.228866 
 rs0758 	 7.294256 	 0.196171 	 0.228866 
 rs0752 	 7.228866 	 0.130780 	 0.228866 
 rs0757 	 7.228866 	 0.196171 	 0.228866 
 rs0756 	 7.163476 	 0.098085 	 0.163476 
 rs0764 	 7.228866 	 0.163476 	 0.326951 
 rs0763 	 7.032695 	 0.032695 	 0.196171 
 rs0774 	 7.228866 	 0.130780 	 0.163476 
 rs0775 	 7.196171 	 0.098085 	 0.130780 
 rs0781 	 7.784683 	 0.294256 	 0.457732 
 rs0776 	 7.196171 	 0.130780 	 0.294256 
 rs0779 	 7.653902 	 0.326951 	 0.948158 
 rs0794 	 7.065390 	 0.065390 	 0.228866 
 rs0802 	 7.130780 	 0.065390 	 0.130780 
 rs0800 	 7.130780 	 0.098085 	 0.163476 
 rs1339 	 7.000000 	 0.000000 	 0.294256 
 rs1338 	 7.000000 	 0.000000 	 0.228866 
 rs0824 	 7.000000 	 0.000000 	 0.294256 
 rs0834 	 7.261561 	 0.163476 	 0.196171 
 rs1340 	 7.359646 	 0.065390 	 0.163476 
 rs0840 	 7.425036 	 0.163476 	 0.392341 
 rs0839 	 7.784683 	 0.261561 	 0.359646 
 rs0845 	 7.000000 	 0.000000 	 0.228866 
 rs0846 	 8.046243 	 0.294256 	 0.425036 
 rs0855 	 7.130780 	 0.130780 	 0.130780 
 rs0850 	 7.130780 	 0.130780 	 0.163476 
 rs0843 	 7.196171 	 0.130780 	 0.196171 
 rs0869 	 7.490427 	 0.163476 	 0.196171 
 rs0871 	 7.457732 	 0.163476 	 0.326951 
 rs0882 	 7.000000 	 0.000000 	 0.294256 
 rs0895 	 7.425036 	 0.098085 	 0.130780 
 rs0891 	 7.196171 	 0.163476 	 0.163476 
 rs0888 	 7.261561 	 0.163476 	 0.196171 
 rs0896 	 7.000000 	 0.000000 	 0.294256 
 rs0897 	 7.294256 	 0.163476 	 0.359646 
 rs0922 	 7.228866 	 0.130780 	 0.196171 
 rs0974 	 7.784683 	 0.359646 	 0.326951 
 rs0962 	 7.228866 	 0.163476 	 0.163476 
 rs1354 	 8.144329 	 0.457732 	 0.457732 
 rs0767 	 7.032695 	 0.032695 	 0.130780 
 rs0768 	 7.065390 	 0.065390 	 0.326951 
 rs0738 	 7.163476 	 0.130780 	 0.163476 
 rs0734 	 7.261561 	 0.163476 	 0.294256 
 rs0727 	 7.784683 	 0.359646 	 0.228866 
 rs0726 	 7.294256 	 0.098085 	 0.130780 
 rs0724 	 7.392341 	 0.261561 	 0.163476 
 rs0782 	 7.555817 	 0.098085 	 0.523122 
 rs0778 	 7.196171 	 0.098085 	 0.163476 
 rs0777 	 7.621207 	 0.098085 	 0.196171 
 rs0784 	 7.817378 	 0.359646 	 0.261561 
 rs0788 	 7.392341 	 0.163476 	 0.130780 
 rs0795 	 7.523122 	 0.130780 	 0.163476 
 rs0797 	 7.850073 	 0.359646 	 0.392341 
 rs0798 	 7.719292 	 0.326951 	 0.523122 
 rs0799 	 7.261561 	 0.098085 	 0.163476 
 rs0832 	 7.523122 	 0.130780 	 0.163476 
 rs0827 	 7.000000 	 0.000000 	 0.294256 
 rs0828 	 7.261561 	 0.163476 	 0.261561 
 rs0804 	 7.882768 	 0.228866 	 0.130780 
 rs0812 	 7.457732 	 0.196171 	 0.261561 
 rs0810 	 7.163476 	 0.065390 	 0.130780 
 rs0811 	 7.980853 	 0.294256 	 0.359646 
 rs0809 	 7.457732 	 0.228866 	 0.294256 
 rs0808 	 7.000000 	 0.000000 	 0.294256 
 rs0806 	 7.228866 	 0.163476 	 0.163476 
 rs0876 	 7.719292 	 0.098085 	 0.326951 
 rs1343 	 7.294256 	 0.098085 	 0.130780 
 rs0860 	 7.000000 	 0.000000 	 0.294256 
 rs0842 	 7.392341 	 0.065390 	 0.098085 
 rs0847 	 7.392341 	 0.228866 	 0.130780 
 rs0866 	 7.163476 	 0.163476 	 0.163476 
 rs0857 	 7.751987 	 0.098085 	 0.130780 
 rs0853 	 7.032695 	 0.032695 	 0.196171 
 rs0867 	 7.490427 	 0.098085 	 0.130780 
 rs0868 	 7.196171 	 0.163476 	 0.163476 
 rs0870 	 8.013548 	 0.588512 	 0.326951 
 rs0906 	 7.523122 	 0.163476 	 0.326951 
 rs0893 	 7.457732 	 0.130780 	 0.163476 
 rs0880 	 7.196171 	 0.130780 	 0.163476 
 rs0879 	 7.228866 	 0.196171 	 0.228866 
 rs0875 	 7.228866 	 0.130780 	 0.457732 
 rs0872 	 7.098085 	 0.098085 	 0.163476 
 rs0900 	 7.000000 	 0.000000 	 0.294256 
 rs0923 	 7.130780 	 0.065390 	 0.098085 
 rs0919 	 7.294256 	 0.098085 	 0.130780 
 rs0908 	 7.457732 	 0.065390 	 0.098085 
 rs0907 	 7.130780 	 0.130780 	 0.228866 
 rs0915 	 7.457732 	 0.065390 	 0.130780 
 rs0917 	 7.686597 	 0.098085 	 0.163476 
 rs0916 	 7.294256 	 0.163476 	 0.261561 
 rs0920 	 7.130780 	 0.098085 	 0.163476 
 rs0921 	 7.425036 	 0.261561 	 0.228866 
 rs0932 	 7.228866 	 0.065390 	 0.130780 
 rs0926 	 7.359646 	 0.098085 	 0.163476 
 rs0930 	 7.196171 	 0.098085 	 0.130780 
 rs0934 	 7.228866 	 0.130780 	 0.294256 
 rs0945 	 7.065390 	 0.065390 	 0.228866 
 rs0944 	 7.261561 	 0.163476 	 0.228866 
 rs0968 	 7.392341 	 0.098085 	 0.098085 
 rs0953 	 7.948158 	 0.261561 	 0.588512 
 rs1347 	 7.000000 	 0.000000 	 0.326951 
 rs0976 	 7.425036 	 0.098085 	 0.130780 
 rs0975 	 7.130780 	 0.098085 	 0.196171 
 rs0978 	 7.228866 	 0.163476 	 0.098085 
 rs0967 	 7.098085 	 0.065390 	 0.196171 
 rs0970 	 7.163476 	 0.163476 	 0.130780 
 rs0958 	 7.653902 	 0.621207 	 0.326951 
 rs0959 	 7.294256 	 0.098085 	 0.130780 
 rs0981 	 7.392341 	 0.130780 	 0.163476 
 rs0984 	 7.294256 	 0.163476 	 0.130780 
 rs0985 	 7.392341 	 0.163476 	 0.196171 
 rs0983 	 7.523122 	 0.163476 	 0.294256 
 rs0790 	 7.326951 	 0.098085 	 0.130780 
 rs0793 	 7.196171 	 0.130780 	 0.294256 
 rs1342 	 8.013548 	 0.425036 	 0.588512 
 rs0873 	 7.555817 	 0.228866 	 0.326951 
 rs0910 	 7.915463 	 0.621207 	 0.686597 
 rs0909 	 7.130780 	 0.098085 	 0.163476 
 rs0933 	 7.000000 	 0.000000 	 0.065390 
 rs0935 	 7.359646 	 0.130780 	 0.196171 
 rs0936 	 7.359646 	 0.163476 	 0.196171 
 rs1345 	 7.392341 	 0.163476 	 1.209719 
 rs0954 	 7.000000 	 0.000000 	 0.294256 
 rs1348 	 7.228866 	 0.163476 	 0.163476 
 rs0957 	 7.588512 	 0.098085 	 0.228866 
 rs0950 	 7.523122 	 0.196171 	 0.261561 
 rs0946 	 7.228866 	 0.196171 	 0.621207 
 rs0941 	 7.196171 	 0.098085 	 0.196171 
 rs1346 	 7.326951 	 0.098085 	 0.130780 
 rs0979 	 7.130780 	 0.065390 	 0.163476 
 rs0980 	 7.621207 	 0.228866 	 0.392341 
 rs1353 	 7.000000 	 0.000000 	 1.602060 
 rs1350 	 7.000000 	 0.000000 	 1.602060 
 rs1351 	 7.000000 	 0.000000 	 0.392341 
 rs1349 	 7.000000 	 0.000000 	 0.294256 
 rs0960 	 7.294256 	 0.098085 	 0.098085 
 rs0982 	 7.359646 	 0.065390 	 0.098085 
 rs0833 	 7.817378 	 0.261561 	 0.784683 
 rs0831 	 7.228866 	 0.163476 	 0.196171 
 rs0818 	 7.359646 	 0.130780 	 0.130780 
 rs0822 	 7.523122 	 0.065390 	 0.130780 
 rs0821 	 7.882768 	 0.228866 	 0.228866 
 rs0823 	 7.653902 	 0.359646 	 0.196171 
 rs0816 	 7.523122 	 0.098085 	 0.130780 
 rs0814 	 8.275109 	 0.098085 	 0.196171 
 rs0815 	 7.261561 	 0.098085 	 0.130780 
 rs0820 	 7.425036 	 0.098085 	 0.098085 
 rs0805 	 7.817378 	 0.065390 	 0.130780 
 rs1518 	 7.621207 	 0.261561 	 0.228866 
 rs1000 	 7.359646 	 0.228866 	 0.163476 
 rs1002 	 7.163476 	 0.130780 	 0.326951 
 rs1033 	 8.602060 	 8.602060 	 -8.602060 
 rs1034 	 7.392341 	 0.163476 	 0.163476 
 rs1074 	 7.359646 	 0.098085 	 0.130780 
 rs1081 	 7.130780 	 0.098085 	 0.196171 
 rs1109 	 7.000000 	 0.000000 	 1.602060 
 rs1110 	 7.098085 	 0.098085 	 0.130780 
 rs1111 	 7.000000 	 0.000000 	 0.294256 
 rs1114 	 7.032695 	 0.032695 	 0.261561 
 rs1116 	 7.980853 	 0.359646 	 0.621207 
 rs1134 	 7.000000 	 0.000000 	 0.294256 
 rs1159 	 7.261561 	 0.098085 	 0.130780 
 rs1163 	 7.000000 	 0.000000 	 0.294256 
 rs1175 	 7.261561 	 0.098085 	 0.130780 
 rs1202 	 7.000000 	 0.000000 	 0.065390 
 rs1036 	 7.163476 	 0.130780 	 0.098085 
 rs1260 	 7.359646 	 0.163476 	 0.163476 
 rs1261 	 7.653902 	 0.228866 	 0.490427 
 rs1472 	 7.294256 	 0.163476 	 0.228866 
 rs1473 	 7.555817 	 0.228866 	 0.294256 
 rs0989 	 7.719292 	 0.261561 	 0.294256 
 rs1355 	 7.000000 	 0.000000 	 0.294256 
 rs0991 	 7.261561 	 0.196171 	 0.261561 
 rs0997 	 7.163476 	 0.130780 	 0.130780 
 rs0998 	 7.588512 	 0.098085 	 0.130780 
 rs1015 	 7.490427 	 0.098085 	 0.098085 
 rs1026 	 7.326951 	 0.065390 	 0.196171 
 rs1038 	 7.196171 	 0.098085 	 0.098085 
 rs1437 	 8.471280 	 0.555817 	 0.130780 
 rs1491 	 7.294256 	 0.228866 	 0.980853 
 rs1449 	 7.130780 	 0.098085 	 0.196171 
 rs0988 	 7.784683 	 0.588512 	 0.817378 
 rs1119 	 7.261561 	 0.098085 	 0.130780 
 rs1121 	 7.032695 	 0.032695 	 0.261561 
 rs1122 	 7.000000 	 0.000000 	 0.523122 
 rs1004 	 8.602060 	 0.621207 	 0.000000 
 rs1005 	 8.602060 	 0.326951 	 0.000000 
 rs1010 	 8.602060 	 0.523122 	 0.000000 
 rs1075 	 8.209719 	 0.359646 	 0.392341 
 rs1093 	 8.569365 	 0.425036 	 0.032695 
 rs1178 	 7.359646 	 0.196171 	 0.130780 
 rs1297 	 7.555817 	 0.196171 	 0.326951 
 rs1446 	 7.000000 	 0.000000 	 0.130780 
 rs1086 	 7.000000 	 0.000000 	 0.425036 
 rs0996 	 7.163476 	 0.065390 	 0.130780 
 rs1001 	 7.751987 	 0.425036 	 0.294256 
 rs1117 	 7.000000 	 0.000000 	 0.588512 
 rs1185 	 7.523122 	 0.228866 	 0.228866 
 rs1003 	 7.490427 	 0.261561 	 0.490427 
 rs1394 	 7.000000 	 0.000000 	 0.294256 
 rf0058 	 7.228866 	 0.130780 	 0.326951 
 rf0526 	 7.588512 	 0.130780 	 0.196171 
 rf0024 	 7.163476 	 0.163476 	 0.130780 
 rs1054 	 7.425036 	 0.098085 	 0.130780 
 rs1219 	 8.503975 	 0.817378 	 0.098085 
 rs1245 	 7.098085 	 0.065390 	 0.098085 
 rf0530 	 7.751987 	 0.228866 	 0.130780 
 rs1025 	 8.602060 	 0.359646 	 0.000000 
 rf0053 	 7.457732 	 0.098085 	 0.130780 
 rf0051 	 7.425036 	 0.065390 	 0.130780 
 rs1264 	 7.457732 	 0.098085 	 0.130780 
 rs1143 	 7.228866 	 0.065390 	 0.130780 
 rs1361 	 7.392341 	 0.130780 	 0.130780 
 rs1398 	 7.490427 	 0.196171 	 0.130780 
 rs1399 	 7.425036 	 0.163476 	 0.392341 
 rs1409 	 7.000000 	 0.000000 	 0.326951 
 rs1291 	 7.294256 	 0.130780 	 0.196171 
 rf0022 	 7.425036 	 0.196171 	 0.196171 
 rs1259 	 7.719292 	 0.196171 	 0.228866 
 rs1018 	 7.000000 	 0.000000 	 0.294256 
 rs1028 	 7.261561 	 0.163476 	 0.294256 
 rs1031 	 7.228866 	 0.130780 	 0.261561 
 rs1032 	 7.359646 	 0.130780 	 0.130780 
 rs1062 	 7.882768 	 0.326951 	 0.523122 
 rs1063 	 7.719292 	 0.098085 	 0.130780 
 rs1064 	 7.065390 	 0.065390 	 0.228866 
 rs1068 	 7.032695 	 0.032695 	 0.261561 
 rs1084 	 7.196171 	 0.130780 	 0.261561 
 rs1157 	 7.000000 	 0.000000 	 1.602060 
 rs1162 	 7.000000 	 0.000000 	 0.490427 
 rs1395 	 7.130780 	 0.098085 	 0.425036 
 rs1211 	 8.536670 	 0.457732 	 0.065390 
 rs1364 	 7.000000 	 0.000000 	 0.294256 
 rs1217 	 7.555817 	 0.261561 	 0.326951 
 rs1218 	 8.602060 	 0.228866 	 0.000000 
 rs1221 	 7.261561 	 0.098085 	 0.130780 
 rs1366 	 7.490427 	 0.196171 	 0.359646 
 rs1223 	 7.000000 	 0.000000 	 0.294256 
 rs1230 	 8.602060 	 0.523122 	 0.000000 
 rs1371 	 7.000000 	 0.000000 	 0.098085 
 rs1373 	 7.392341 	 0.130780 	 0.196171 
 rs1235 	 7.294256 	 0.294256 	 0.359646 
 rs1377 	 8.275109 	 0.359646 	 0.326951 
 rs1385 	 7.163476 	 0.130780 	 0.261561 
 rs1396 	 7.425036 	 0.065390 	 0.130780 
 rs1397 	 7.196171 	 0.130780 	 0.196171 
 rs1401 	 7.392341 	 0.065390 	 0.098085 
 rs1257 	 7.490427 	 0.098085 	 0.163476 
 rs1262 	 7.228866 	 0.098085 	 0.130780 
 rs1293 	 7.228866 	 0.163476 	 0.163476 
 rs1298 	 7.326951 	 0.163476 	 0.392341 
 rs1303 	 7.261561 	 0.163476 	 0.392341 
 rs1305 	 8.111634 	 0.294256 	 0.163476 
 rs1310 	 7.196171 	 0.130780 	 0.196171 
 rs1393 	 7.032695 	 0.032695 	 0.261561 
 rf0006 	 7.196171 	 0.130780 	 0.228866 
 rf0010 	 7.359646 	 0.098085 	 0.065390 
 rf0012 	 7.196171 	 0.098085 	 0.098085 
 rf0013 	 7.588512 	 0.261561 	 0.130780 
 rf0014 	 7.130780 	 0.065390 	 0.130780 
 rf0015 	 8.046243 	 0.425036 	 0.555817 
 rs1106 	 7.065390 	 0.032695 	 0.065390 
 rs1108 	 7.000000 	 0.000000 	 0.163476 
 rs1112 	 7.000000 	 0.000000 	 0.098085 
 rs1126 	 7.653902 	 0.457732 	 0.621207 
 rs1029 	 7.228866 	 0.163476 	 0.294256 
 rs1030 	 7.228866 	 0.098085 	 0.098085 
 rs1035 	 7.588512 	 0.163476 	 0.196171 
 rs1040 	 7.196171 	 0.130780 	 0.130780 
 rs1047 	 7.130780 	 0.098085 	 0.130780 
 rs1050 	 7.000000 	 0.000000 	 0.294256 
 rs1052 	 7.130780 	 0.098085 	 0.196171 
 rs1055 	 7.261561 	 0.130780 	 0.163476 
 rs1057 	 8.242414 	 0.392341 	 0.359646 
 rs1065 	 7.196171 	 0.130780 	 0.294256 
 rs1072 	 7.130780 	 0.130780 	 0.196171 
 rs1382 	 7.359646 	 0.098085 	 0.098085 
 rs1149 	 7.000000 	 0.000000 	 0.294256 
 rs1150 	 7.000000 	 0.000000 	 0.130780 
 rs1165 	 7.228866 	 0.098085 	 0.130780 
 rs1278 	 7.228866 	 0.228866 	 0.457732 
 rs1405 	 7.130780 	 0.098085 	 0.098085 
 rs1267 	 8.144329 	 0.359646 	 0.457732 
 rf0150 	 7.980853 	 0.359646 	 0.588512 
 rs1270 	 7.490427 	 0.130780 	 0.392341 
 rf0049 	 7.261561 	 0.098085 	 0.163476 
 rs1271 	 7.294256 	 0.098085 	 0.098085 
 rf0573 	 7.523122 	 0.163476 	 0.261561 
 rf0129 	 7.000000 	 0.000000 	 0.196171 
 rs1152 	 8.602060 	 0.392341 	 0.000000 
 rs1168 	 8.405890 	 0.523122 	 0.196171 
 rs1187 	 7.000000 	 0.000000 	 0.065390 
 rf0540 	 8.602060 	 0.817378 	 0.000000 
 rs1378 	 7.032695 	 0.032695 	 0.196171 
 rs1387 	 7.000000 	 0.000000 	 0.326951 
 rs1302 	 7.228866 	 0.065390 	 0.163476 
 rs0995 	 7.621207 	 0.261561 	 0.261561 
 rs1391 	 7.000000 	 0.000000 	 0.098085 
 rf0136 	 7.392341 	 0.196171 	 0.425036 
 rs1006 	 7.719292 	 0.196171 	 0.523122 
 rs1017 	 7.425036 	 0.098085 	 0.130780 
 rf0048 	 7.294256 	 0.098085 	 0.228866 
 rs1268 	 7.000000 	 0.000000 	 0.032695 
 rf0554 	 7.457732 	 0.065390 	 0.130780 
 rs1266 	 7.850073 	 0.359646 	 0.261561 
 rf0042 	 7.523122 	 0.163476 	 0.163476 
 rf0037 	 7.523122 	 0.261561 	 0.228866 
 rf0108 	 7.359646 	 0.065390 	 0.098085 
 rf0527 	 7.392341 	 0.065390 	 0.130780 
 rf0109 	 7.228866 	 0.163476 	 0.130780 
 rs1169 	 7.392341 	 0.228866 	 0.261561 
 rs1183 	 7.228866 	 0.163476 	 0.196171 
 rs1384 	 7.000000 	 0.000000 	 0.294256 
 rs1383 	 7.392341 	 0.163476 	 0.163476 
 rs1248 	 7.850073 	 0.294256 	 0.425036 
 rs1191 	 7.392341 	 0.196171 	 0.163476 
 rf0099 	 7.196171 	 0.098085 	 0.130780 
 rf0549 	 7.392341 	 0.098085 	 0.130780 
 rf0076 	 7.228866 	 0.098085 	 0.130780 
 rs1272 	 7.000000 	 0.000000 	 0.359646 
 rf0561 	 7.196171 	 0.065390 	 0.098085 
 rf0041 	 8.602060 	 8.602060 	 -8.602060 
 rs1265 	 7.261561 	 0.163476 	 0.294256 
 rs1123 	 8.602060 	 0.392341 	 0.000000 
 rs1132 	 7.359646 	 0.098085 	 0.098085 
 rf0062 	 7.588512 	 0.359646 	 0.359646 
 rs1023 	 7.653902 	 0.294256 	 0.261561 
 rf0564 	 7.032695 	 0.032695 	 0.163476 
 rf0065 	 7.196171 	 0.065390 	 0.130780 
 rf0102 	 7.196171 	 0.130780 	 0.163476 
 rf0531 	 7.523122 	 0.098085 	 0.098085 
 rs1087 	 7.000000 	 0.000000 	 0.228866 
 rs1103 	 7.948158 	 0.228866 	 0.392341 
 rs1105 	 7.261561 	 0.098085 	 0.163476 
 rf0023 	 7.261561 	 0.098085 	 0.130780 
 rf0111 	 7.326951 	 0.196171 	 0.196171 
 rs1128 	 7.588512 	 0.130780 	 0.163476 
 rs1129 	 7.000000 	 0.000000 	 0.294256 
 rs1142 	 7.163476 	 0.098085 	 0.163476 
 rs1145 	 7.196171 	 0.130780 	 0.294256 
 rs1151 	 7.098085 	 0.098085 	 0.196171 
 rs1156 	 7.294256 	 0.130780 	 0.163476 
 rf0517 	 7.294256 	 0.098085 	 0.098085 
 rf0524 	 7.098085 	 0.065390 	 0.130780 
 rs1210 	 7.228866 	 0.130780 	 0.196171 
 rf0518 	 7.326951 	 0.098085 	 0.196171 
 rs1224 	 7.000000 	 0.000000 	 0.228866 
 rs1386 	 7.326951 	 0.196171 	 0.261561 
 rs1375 	 7.850073 	 0.098085 	 0.163476 
 rs1381 	 7.523122 	 0.098085 	 0.163476 
 rs1250 	 7.850073 	 0.261561 	 0.490427 
 rf0125 	 7.980853 	 0.228866 	 0.392341 
 rs1277 	 7.228866 	 0.098085 	 0.294256 
 rf0126 	 7.555817 	 0.326951 	 0.196171 
 rf0128 	 7.000000 	 0.000000 	 0.130780 
 rf0026 	 7.523122 	 0.098085 	 0.098085 
 rs1020 	 7.228866 	 0.098085 	 0.098085 
 rs1102 	 7.000000 	 0.000000 	 0.294256 
 rs1118 	 7.948158 	 0.261561 	 0.359646 
 rs1131 	 8.503975 	 0.751987 	 0.098085 
 rs1138 	 7.130780 	 0.130780 	 0.163476 
 rs1188 	 7.457732 	 0.098085 	 0.098085 
 rs1192 	 7.196171 	 0.098085 	 0.130780 
 rf0118 	 7.130780 	 0.065390 	 0.098085 
 rs1372 	 7.000000 	 0.000000 	 1.602060 
 rs1016 	 7.719292 	 0.359646 	 0.490427 
 rf0079 	 7.196171 	 0.130780 	 0.196171 
 rf0084 	 7.032695 	 0.032695 	 0.228866 
 rs1060 	 7.817378 	 0.130780 	 0.163476 
 rf0537 	 7.326951 	 0.098085 	 0.098085 
 rf0148 	 8.471280 	 0.719292 	 0.130780 
 rs1229 	 7.000000 	 0.000000 	 0.294256 
 rf0162 	 7.425036 	 0.065390 	 0.130780 
 rf0060 	 7.196171 	 0.098085 	 0.163476 
 rs1236 	 7.098085 	 0.098085 	 0.163476 
 rf0077 	 7.359646 	 0.163476 	 0.392341 
 rf0072 	 7.882768 	 0.098085 	 0.196171 
 rf0083 	 7.130780 	 0.098085 	 0.098085 
 rf0532 	 7.490427 	 0.098085 	 0.098085 
 rf0064 	 7.457732 	 0.065390 	 0.098085 
 rf0092 	 8.013548 	 0.359646 	 0.588512 
 rs1082 	 7.425036 	 0.261561 	 0.163476 
 rs1083 	 7.425036 	 0.196171 	 0.359646 
 rf0017 	 7.228866 	 0.098085 	 0.130780 
 rf0045 	 7.359646 	 0.098085 	 0.098085 
 rf0138 	 7.000000 	 0.000000 	 0.294256 
 rf0055 	 7.784683 	 0.392341 	 0.490427 
 rf0547 	 7.686597 	 0.065390 	 0.196171 
 rf0207 	 7.261561 	 0.098085 	 0.130780 
 rf0550 	 7.425036 	 0.098085 	 0.163476 
 rf0528 	 7.392341 	 0.065390 	 0.130780 
 rf0225 	 7.588512 	 0.098085 	 0.163476 
 rf0534 	 7.392341 	 0.065390 	 0.130780 
 rf0143 	 7.228866 	 0.163476 	 0.294256 
 rf0007 	 7.326951 	 0.196171 	 0.228866 
 rf0576 	 7.000000 	 0.000000 	 0.294256 
 rf0551 	 7.294256 	 0.098085 	 0.130780 
 rf0061 	 7.130780 	 0.130780 	 0.294256 
 rf0553 	 7.653902 	 0.196171 	 0.326951 
 rf0104 	 7.392341 	 0.130780 	 0.196171 
 rf0107 	 7.326951 	 0.098085 	 0.130780 
 rf0043 	 8.503975 	 0.523122 	 0.098085 
 rs1059 	 8.111634 	 0.326951 	 0.425036 
 rf0105 	 7.294256 	 0.065390 	 0.163476 
 rs1070 	 7.523122 	 0.130780 	 0.490427 
 rf0132 	 7.261561 	 0.163476 	 0.457732 
 rs1076 	 7.000000 	 0.000000 	 0.228866 
 rs1080 	 7.000000 	 0.000000 	 0.261561 
 rf0133 	 7.686597 	 0.228866 	 0.261561 
 rf0113 	 7.490427 	 0.261561 	 0.294256 
 rf0040 	 7.392341 	 0.261561 	 0.163476 
