#Name 	 Z_Estimate 	 Err_down 	 Err_up
 rs0521 	 8.405213 	 0.326951 	 0.425036 
 rs0522 	 8.601384 	 0.228866 	 0.196171 
 rs0524 	 8.045567 	 0.621207 	 0.326951 
 rs0526 	 8.307128 	 0.621207 	 0.294256 
 rs0528 	 8.961030 	 0.130780 	 0.000000 
 rs0529 	 8.307128 	 0.686597 	 0.261561 
 rs0531 	 8.928335 	 0.163476 	 0.032695 
 rs0532 	 8.405213 	 0.326951 	 0.196171 
 rs0534 	 8.961030 	 1.602060 	 0.000000 
 rs0536 	 8.666774 	 0.719292 	 0.228866 
 rs0537 	 8.862945 	 0.228866 	 0.065390 
 rs0538 	 8.699469 	 0.588512 	 0.130780 
 rs0541 	 8.895640 	 0.163476 	 0.032695 
 rs0543 	 8.241738 	 0.751987 	 0.294256 
 rs0545 	 7.358970 	 0.000000 	 0.817378 
 rs0548 	 8.241738 	 0.850073 	 0.490427 
 rs0549 	 8.274433 	 0.523122 	 0.359646 
 rs0553 	 8.012872 	 0.588512 	 0.359646 
 rs0554 	 8.961030 	 0.000000 	 0.000000 
 rs0555 	 8.797554 	 0.228866 	 0.098085 
 rs0556 	 7.358970 	 0.000000 	 0.588512 
 rs0559 	 8.274433 	 0.294256 	 0.490427 
 rs0560 	 8.830249 	 0.196171 	 0.065390 
 rs0561 	 8.862945 	 0.228866 	 0.065390 
 rs0562 	 7.522445 	 0.130780 	 0.719292 
 rs0564 	 8.012872 	 0.653902 	 0.326951 
 rs0566 	 8.176347 	 0.719292 	 0.425036 
 rs0568 	 8.078262 	 0.621207 	 0.359646 
 rs0570 	 8.764859 	 0.621207 	 0.130780 
 rs0571 	 7.522445 	 0.163476 	 0.686597 
 rs0572 	 8.862945 	 0.228866 	 0.065390 
 rs0573 	 8.012872 	 0.621207 	 0.326951 
 rs0574 	 8.862945 	 0.294256 	 0.065390 
 rs0578 	 8.895640 	 0.196171 	 0.032695 
 rs0580 	 8.601384 	 0.130780 	 0.163476 
 rs0582 	 8.437908 	 0.163476 	 0.032695 
 rs0585 	 8.012872 	 0.653902 	 0.392341 
 rs0586 	 8.241738 	 0.784682 	 0.425036 
 rs0587 	 8.437908 	 0.228866 	 0.392341 
 rs0588 	 7.358970 	 0.000000 	 1.209719 
 rs0589 	 8.241738 	 0.784682 	 0.523122 
 rs0591 	 8.503298 	 0.130780 	 0.098085 
 rs0597 	 8.307128 	 0.555817 	 0.425036 
 rs0598 	 8.961030 	 0.098085 	 0.000000 
 rs0602 	 8.405213 	 0.196171 	 0.130780 
 rs0603 	 8.307128 	 0.523122 	 0.065390 
 rs0605 	 8.699469 	 0.228866 	 0.130780 
 rs0609 	 8.405213 	 0.359646 	 0.326951 
 rs0610 	 8.732164 	 0.261561 	 0.130780 
 rs0612 	 8.928335 	 0.130780 	 0.032695 
 rs0615 	 8.568689 	 0.196171 	 0.163476 
 rs0618 	 8.176347 	 0.751987 	 0.392341 
 rs0620 	 8.241738 	 0.784682 	 0.392341 
 rs0623 	 7.587836 	 0.228866 	 0.621207 
 rs0627 	 8.535994 	 0.163476 	 0.196171 
 rs0631 	 8.143652 	 0.653902 	 0.294256 
 rs0636 	 8.535994 	 0.228866 	 0.326951 
 rs0638 	 8.699469 	 0.228866 	 0.163476 
 rs0640 	 8.176347 	 0.621207 	 0.326951 
 rs0644 	 8.045567 	 0.621207 	 0.326951 
 rs0645 	 8.699469 	 0.261561 	 0.163476 
 rs0650 	 8.535994 	 0.163476 	 0.098085 
 rs1337 	 8.241738 	 0.882768 	 0.686597 
 rs0656 	 8.601384 	 0.196171 	 0.196171 
 rs0657 	 8.535994 	 0.130780 	 0.196171 
 rs0660 	 8.928335 	 0.130780 	 0.032695 
 rs0669 	 8.961030 	 1.602060 	 0.000000 
 rs0671 	 8.209043 	 0.686597 	 0.261561 
 rs0672 	 8.568689 	 0.163476 	 0.000000 
 rs0678 	 7.980177 	 0.588512 	 0.359646 
 rs0679 	 8.176347 	 0.490427 	 0.490427 
 rs0688 	 8.961030 	 0.098085 	 0.000000 
 rs0700 	 7.522445 	 0.163476 	 0.751987 
 rs0708 	 8.568689 	 0.163476 	 0.032695 
 rs0710 	 8.209043 	 0.686597 	 0.392341 
 rs0712 	 7.980177 	 0.588512 	 0.326951 
 rs0719 	 8.961030 	 0.163476 	 0.000000 
 rs0722 	 7.980177 	 0.588512 	 0.359646 
 rs0731 	 8.535994 	 0.261561 	 0.326951 
 rs0736 	 7.685921 	 0.326951 	 0.686597 
 rs0742 	 8.666774 	 0.359646 	 0.261561 
 rs0741 	 8.961030 	 0.098085 	 0.000000 
 rs0744 	 8.797554 	 0.196171 	 0.098085 
 rs0743 	 7.849396 	 0.457731 	 0.425036 
 rs0745 	 8.372518 	 0.294256 	 0.098085 
 rs0751 	 8.503298 	 0.163476 	 0.130780 
 rs0754 	 8.568689 	 0.196171 	 0.196171 
 rs0740 	 8.209043 	 0.686597 	 0.392341 
 rs0758 	 8.797554 	 0.261561 	 0.098085 
 rs0752 	 8.078262 	 0.653902 	 0.326951 
 rs0757 	 8.895640 	 0.261561 	 0.065390 
 rs0756 	 8.045567 	 0.621207 	 0.425036 
 rs0764 	 8.535994 	 0.261561 	 0.359646 
 rs0763 	 8.470603 	 0.163476 	 0.163476 
 rs0774 	 8.372518 	 0.392341 	 0.457731 
 rs0775 	 7.947482 	 0.588512 	 0.326951 
 rs0781 	 8.535994 	 0.163476 	 0.098085 
 rs0776 	 8.274433 	 0.621207 	 0.392341 
 rs0779 	 8.928335 	 0.523122 	 0.032695 
 rs0794 	 8.437908 	 0.294256 	 0.425036 
 rs0802 	 8.012872 	 0.621207 	 0.294256 
 rs0800 	 8.176347 	 0.653902 	 0.294256 
 rs1339 	 8.961030 	 1.602060 	 0.000000 
 rs1338 	 8.503298 	 0.196171 	 0.163476 
 rs0824 	 8.961030 	 1.602060 	 0.000000 
 rs0834 	 8.699469 	 0.196171 	 0.163476 
 rs1340 	 7.522445 	 0.163476 	 0.751987 
 rs0840 	 8.339823 	 0.425036 	 0.425036 
 rs0839 	 8.470603 	 0.163476 	 0.130780 
 rs0845 	 8.437908 	 0.163476 	 0.163476 
 rs0846 	 8.176347 	 0.392341 	 0.196171 
 rs0855 	 8.634079 	 0.228866 	 0.130780 
 rs0850 	 8.830249 	 0.228866 	 0.065390 
 rs0843 	 8.699469 	 0.261561 	 0.130780 
 rs0869 	 8.241738 	 0.588512 	 0.261561 
 rs0871 	 8.372518 	 0.326951 	 0.359646 
 rs0882 	 8.961030 	 1.602060 	 0.000000 
 rs0895 	 7.489750 	 0.130780 	 0.751987 
 rs0891 	 8.732164 	 0.196171 	 0.130780 
 rs0888 	 8.503298 	 0.130780 	 0.163476 
 rs0896 	 8.961030 	 1.602060 	 0.000000 
 rs0897 	 8.503298 	 0.261561 	 0.359646 
 rs0922 	 8.307128 	 0.261561 	 0.196171 
 rs0974 	 8.961030 	 0.130780 	 0.000000 
 rs0962 	 8.568689 	 0.196171 	 0.163476 
 rs1354 	 8.797554 	 0.326951 	 0.098085 
 rs0767 	 7.718616 	 0.359646 	 0.686597 
 rs0768 	 8.470603 	 0.163476 	 0.163476 
 rs0738 	 8.503298 	 0.163476 	 0.163476 
 rs0734 	 8.503298 	 0.196171 	 0.196171 
 rs0727 	 8.601384 	 0.490427 	 0.196171 
 rs0726 	 7.980177 	 0.588512 	 0.392341 
 rs0724 	 8.895640 	 0.163476 	 0.065390 
 rs0782 	 8.241738 	 0.850073 	 0.392341 
 rs0778 	 8.110957 	 0.588512 	 0.392341 
 rs0777 	 7.816701 	 0.457731 	 0.457731 
 rs0784 	 8.961030 	 0.065390 	 0.000000 
 rs0788 	 8.143652 	 0.588512 	 0.294256 
 rs0795 	 7.784006 	 0.392341 	 0.425036 
 rs0797 	 8.503298 	 0.163476 	 0.130780 
 rs0798 	 8.535994 	 0.196171 	 0.098085 
 rs0799 	 7.555141 	 0.196171 	 0.686597 
 rs0832 	 8.012872 	 0.621207 	 0.326951 
 rs0827 	 8.961030 	 1.602060 	 0.000000 
 rs0828 	 8.274433 	 0.621207 	 0.392341 
 rs0804 	 8.209043 	 0.784682 	 0.163476 
 rs0812 	 8.862945 	 0.228866 	 0.065390 
 rs0810 	 7.980177 	 0.588512 	 0.326951 
 rs0811 	 8.437908 	 0.163476 	 0.130780 
 rs0809 	 8.928335 	 0.163476 	 0.032695 
 rs0808 	 8.961030 	 1.602060 	 0.000000 
 rs0806 	 8.797554 	 0.196171 	 0.098085 
 rs0876 	 8.241738 	 0.882768 	 0.228866 
 rs1343 	 7.718616 	 0.359646 	 0.588512 
 rs0860 	 8.961030 	 1.602060 	 0.000000 
 rs0842 	 7.489750 	 0.130780 	 0.555817 
 rs0847 	 8.764859 	 0.326951 	 0.098085 
 rs0866 	 8.699469 	 0.228866 	 0.163476 
 rs0857 	 7.358970 	 0.000000 	 0.588512 
 rs0853 	 8.176347 	 0.653902 	 0.457731 
 rs0867 	 7.555141 	 0.196171 	 0.686597 
 rs0868 	 8.601384 	 0.196171 	 0.196171 
 rs0870 	 8.666774 	 1.209719 	 0.163476 
 rs0906 	 8.241738 	 0.751987 	 0.392341 
 rs0893 	 8.045567 	 0.621207 	 0.392341 
 rs0880 	 8.601384 	 0.196171 	 0.163476 
 rs0879 	 8.797554 	 0.326951 	 0.130780 
 rs0875 	 8.666774 	 0.490427 	 0.228866 
 rs0872 	 8.209043 	 0.817378 	 0.555817 
 rs0900 	 8.961030 	 1.602060 	 0.000000 
 rs0923 	 7.555141 	 0.196171 	 0.588512 
 rs0919 	 7.882092 	 0.523122 	 0.425036 
 rs0908 	 7.457055 	 0.098085 	 0.555817 
 rs0907 	 8.307128 	 0.686597 	 0.326951 
 rs0915 	 7.457055 	 0.098085 	 0.719292 
 rs0917 	 7.587836 	 0.228866 	 0.555817 
 rs0916 	 8.307128 	 0.555817 	 0.392341 
 rs0920 	 8.110957 	 0.686597 	 0.359646 
 rs0921 	 8.928335 	 0.196171 	 0.032695 
 rs0932 	 7.457055 	 0.098085 	 0.653902 
 rs0926 	 7.980177 	 0.621207 	 0.359646 
 rs0930 	 7.980177 	 0.588512 	 0.359646 
 rs0934 	 8.339823 	 0.326951 	 0.425036 
 rs0945 	 8.535994 	 0.196171 	 0.196171 
 rs0944 	 8.274433 	 0.686597 	 0.392341 
 rs0968 	 7.424360 	 0.065390 	 0.588512 
 rs0953 	 8.535994 	 0.163476 	 0.098085 
 rs1347 	 8.961030 	 1.602060 	 0.000000 
 rs0976 	 7.489750 	 0.130780 	 0.784682 
 rs0975 	 8.372518 	 0.392341 	 0.490427 
 rs0978 	 7.751311 	 0.326951 	 0.326951 
 rs0967 	 8.078262 	 0.359646 	 0.326951 
 rs0970 	 8.699469 	 0.294256 	 0.098085 
 rs0958 	 8.372518 	 0.294256 	 0.457731 
 rs0959 	 7.522445 	 0.163476 	 0.751987 
 rs0981 	 8.176347 	 0.719292 	 0.294256 
 rs0984 	 8.339823 	 0.326951 	 0.163476 
 rs0985 	 8.241738 	 0.719292 	 0.392341 
 rs0983 	 8.241738 	 0.817378 	 0.359646 
 rs0790 	 7.489750 	 0.130780 	 0.784682 
 rs0793 	 8.339823 	 0.326951 	 0.425036 
 rs1342 	 8.601384 	 0.163476 	 0.130780 
 rs0873 	 8.895640 	 0.196171 	 0.032695 
 rs0910 	 8.961030 	 0.098085 	 0.000000 
 rs0909 	 8.307128 	 0.621207 	 0.261561 
 rs0933 	 8.241738 	 0.882768 	 0.523122 
 rs0935 	 8.339823 	 0.196171 	 0.261561 
 rs0936 	 8.339823 	 0.163476 	 0.163476 
 rs1345 	 8.503298 	 0.130780 	 0.392341 
 rs0954 	 8.961030 	 1.602060 	 0.000000 
 rs1348 	 8.699469 	 0.261561 	 0.130780 
 rs0957 	 7.555141 	 0.196171 	 0.751987 
 rs0950 	 8.241738 	 0.686597 	 0.359646 
 rs0946 	 8.862945 	 0.326951 	 0.065390 
 rs0941 	 8.110957 	 0.653902 	 0.359646 
 rs1346 	 7.457055 	 0.098085 	 0.719292 
 rs0979 	 8.732164 	 0.392341 	 0.098085 
 rs0980 	 8.961030 	 0.098085 	 0.000000 
 rs1353 	 8.666774 	 0.457731 	 0.294256 
 rs1350 	 8.961030 	 1.046243 	 0.000000 
 rs1351 	 8.961030 	 1.602060 	 0.000000 
 rs1349 	 8.666774 	 1.307804 	 0.294256 
 rs0960 	 7.358970 	 0.000000 	 0.784682 
 rs0982 	 7.358970 	 0.000000 	 0.621207 
 rs0833 	 8.797554 	 0.163476 	 0.163476 
 rs0831 	 8.764859 	 0.228866 	 0.098085 
 rs0818 	 8.012872 	 0.588512 	 0.326951 
 rs0822 	 7.358970 	 0.000000 	 0.621207 
 rs0821 	 8.241738 	 0.719292 	 0.261561 
 rs0823 	 8.961030 	 0.130780 	 0.000000 
 rs0816 	 7.424360 	 0.065390 	 0.686597 
 rs0814 	 7.391665 	 0.032695 	 0.621207 
 rs0815 	 8.012872 	 0.621207 	 0.326951 
 rs0820 	 7.587836 	 0.228866 	 0.555817 
 rs0805 	 7.358970 	 0.000000 	 0.621207 
 rs1518 	 8.830249 	 0.098085 	 0.065390 
 rs1000 	 8.830249 	 0.228866 	 0.065390 
 rs1002 	 8.372518 	 0.359646 	 0.425036 
 rs1033 	 8.961030 	 0.301030 	 -0.301030 
 rs1034 	 8.078262 	 0.621207 	 0.359646 
 rs1074 	 8.012872 	 0.588512 	 0.326951 
 rs1081 	 8.143652 	 0.621207 	 0.294256 
 rs1109 	 8.928335 	 1.569365 	 0.032695 
 rs1110 	 8.568689 	 0.196171 	 0.163476 
 rs1111 	 8.961030 	 1.602060 	 0.000000 
 rs1114 	 7.358970 	 0.000000 	 0.621207 
 rs1116 	 8.143652 	 0.130780 	 0.196171 
 rs1134 	 8.961030 	 1.602060 	 0.000000 
 rs1159 	 8.012872 	 0.621207 	 0.294256 
 rs1163 	 8.666774 	 1.307804 	 0.294256 
 rs1175 	 8.012872 	 0.653902 	 0.425036 
 rs1202 	 8.012872 	 0.621207 	 0.326951 
 rs1036 	 7.751311 	 0.294256 	 0.326951 
 rs1260 	 8.732164 	 0.392341 	 0.065390 
 rs1261 	 8.274433 	 0.751987 	 0.457731 
 rs1472 	 8.830249 	 0.098085 	 0.065390 
 rs1473 	 8.928335 	 0.065390 	 0.032695 
 rs0989 	 8.405213 	 0.261561 	 0.130780 
 rs1355 	 8.961030 	 1.602060 	 0.000000 
 rs0991 	 8.895640 	 0.228866 	 0.032695 
 rs0997 	 8.568689 	 0.196171 	 0.163476 
 rs0998 	 7.522445 	 0.163476 	 0.653902 
 rs1015 	 7.489750 	 0.130780 	 0.555817 
 rs1026 	 7.358970 	 0.000000 	 0.915463 
 rs1038 	 8.012872 	 0.588512 	 0.261561 
 rs1437 	 8.732164 	 0.196171 	 0.032695 
 rs1491 	 8.535994 	 0.130780 	 0.098085 
 rs1449 	 8.405213 	 0.098085 	 0.196171 
 rs0988 	 8.928335 	 0.359646 	 0.032695 
 rs1119 	 7.914787 	 0.523122 	 0.392341 
 rs1121 	 8.209043 	 0.196171 	 0.196171 
 rs1122 	 8.666774 	 1.307804 	 0.294256 
 rs1004 	 8.601384 	 0.196171 	 0.032695 
 rs1005 	 8.307128 	 0.555817 	 0.098085 
 rs1010 	 8.601384 	 0.196171 	 0.032695 
 rs1075 	 8.732164 	 0.294256 	 0.065390 
 rs1093 	 8.503298 	 0.163476 	 0.032695 
 rs1178 	 8.666774 	 0.163476 	 0.130780 
 rs1297 	 8.241738 	 0.817378 	 0.425036 
 rs1446 	 7.947482 	 0.588512 	 1.013548 
 rs1086 	 8.961030 	 1.602060 	 0.000000 
 rs0996 	 7.522445 	 0.163476 	 0.653902 
 rs1001 	 8.666774 	 0.588512 	 0.196171 
 rs1117 	 8.961030 	 1.307804 	 0.000000 
 rs1185 	 8.405213 	 0.261561 	 0.130780 
 rs1003 	 8.764859 	 0.261561 	 0.065390 
 rs1394 	 8.961030 	 1.602060 	 0.000000 
 rf0058 	 8.339823 	 0.326951 	 0.457731 
 rf0526 	 7.457055 	 0.098085 	 0.686597 
 rf0024 	 8.732164 	 0.294256 	 0.098085 
 rs1054 	 7.620531 	 0.261561 	 0.621207 
 rs1219 	 8.601384 	 0.163476 	 0.163476 
 rs1245 	 7.980177 	 0.588512 	 0.326951 
 rf0530 	 8.241738 	 0.817378 	 0.196171 
 rs1025 	 8.535994 	 0.163476 	 0.032695 
 rf0053 	 8.012872 	 0.621207 	 0.294256 
 rf0051 	 7.391665 	 0.032695 	 0.686597 
 rs1264 	 8.045567 	 0.621207 	 0.261561 
 rs1143 	 7.653226 	 0.294256 	 0.621207 
 rs1361 	 8.045567 	 0.653902 	 0.294256 
 rs1398 	 8.307128 	 0.392341 	 0.163476 
 rs1399 	 8.307128 	 0.392341 	 0.457731 
 rs1409 	 8.961030 	 1.602060 	 0.000000 
 rs1291 	 8.176347 	 0.588512 	 0.294256 
 rf0022 	 8.437908 	 0.294256 	 0.261561 
 rs1259 	 8.274433 	 0.555817 	 0.261561 
 rs1018 	 8.961030 	 1.602060 	 0.000000 
 rs1028 	 8.405213 	 0.326951 	 0.392341 
 rs1031 	 8.241738 	 0.686597 	 0.425036 
 rs1032 	 7.980177 	 0.621207 	 0.326951 
 rs1062 	 8.568689 	 0.196171 	 0.098085 
 rs1063 	 7.457055 	 0.098085 	 0.555817 
 rs1064 	 8.437908 	 0.098085 	 0.228866 
 rs1068 	 8.568689 	 0.196171 	 0.228866 
 rs1084 	 8.339823 	 0.359646 	 0.359646 
 rs1157 	 8.961030 	 0.817378 	 0.000000 
 rs1162 	 8.961030 	 1.602060 	 0.000000 
 rs1395 	 8.307128 	 0.196171 	 0.196171 
 rs1211 	 8.535994 	 0.163476 	 0.032695 
 rs1364 	 8.961030 	 1.602060 	 0.000000 
 rs1217 	 8.961030 	 0.098085 	 0.000000 
 rs1218 	 8.405213 	 0.163476 	 0.098085 
 rs1221 	 7.816701 	 0.457731 	 0.490427 
 rs1366 	 8.470603 	 0.359646 	 0.359646 
 rs1223 	 8.961030 	 1.602060 	 0.000000 
 rs1230 	 8.339823 	 0.130780 	 0.130780 
 rs1371 	 8.307128 	 0.621207 	 0.392341 
 rs1373 	 8.176347 	 0.719292 	 0.425036 
 rs1235 	 7.358970 	 0.000000 	 0.850073 
 rs1377 	 8.405213 	 0.228866 	 0.130780 
 rs1385 	 8.274433 	 0.686597 	 0.359646 
 rs1396 	 7.424360 	 0.065390 	 0.653902 
 rs1397 	 8.241738 	 0.392341 	 0.326951 
 rs1401 	 7.653226 	 0.294256 	 0.457731 
 rs1257 	 7.980177 	 0.588512 	 0.359646 
 rs1262 	 8.012872 	 0.621207 	 0.326951 
 rs1293 	 8.666774 	 0.228866 	 0.098085 
 rs1298 	 8.241738 	 0.817378 	 0.490427 
 rs1303 	 8.110957 	 0.686597 	 0.425036 
 rs1305 	 8.241738 	 0.850073 	 0.196171 
 rs1310 	 8.274433 	 0.653902 	 0.359646 
 rs1393 	 7.358970 	 0.000000 	 0.653902 
 rf0006 	 8.241738 	 0.719292 	 0.359646 
 rf0010 	 7.555141 	 0.196171 	 0.523122 
 rf0012 	 7.685921 	 0.326951 	 0.588512 
 rf0013 	 8.143652 	 0.490427 	 0.294256 
 rf0014 	 7.947482 	 0.588512 	 0.326951 
 rf0015 	 8.601384 	 0.163476 	 0.130780 
 rs1106 	 7.489750 	 0.098085 	 0.359646 
 rs1108 	 8.241738 	 0.882768 	 0.523122 
 rs1112 	 8.601384 	 1.242414 	 0.228866 
 rs1126 	 8.666774 	 1.177024 	 0.261561 
 rs1029 	 8.307128 	 0.490427 	 0.425036 
 rs1030 	 7.457055 	 0.098085 	 0.686597 
 rs1035 	 8.241738 	 0.719292 	 0.228866 
 rs1040 	 7.980177 	 0.621207 	 0.359646 
 rs1047 	 8.012872 	 0.621207 	 0.326951 
 rs1050 	 8.961030 	 1.602060 	 0.000000 
 rs1052 	 8.143652 	 0.588512 	 0.294256 
 rs1055 	 8.078262 	 0.653902 	 0.392341 
 rs1057 	 8.535994 	 0.163476 	 0.065390 
 rs1065 	 8.339823 	 0.359646 	 0.425036 
 rs1072 	 8.274433 	 0.653902 	 0.326951 
 rs1382 	 7.522445 	 0.163476 	 0.653902 
 rs1149 	 8.961030 	 0.915463 	 0.000000 
 rs1150 	 7.358970 	 0.000000 	 0.784682 
 rs1165 	 7.685921 	 0.326951 	 0.621207 
 rs1278 	 8.764859 	 0.359646 	 0.130780 
 rs1405 	 7.980177 	 0.588512 	 0.326951 
 rs1267 	 8.568689 	 0.163476 	 0.065390 
 rf0150 	 8.568689 	 0.163476 	 0.130780 
 rs1270 	 8.307128 	 0.294256 	 0.425036 
 rf0049 	 7.620531 	 0.261561 	 0.653902 
 rs1271 	 7.914787 	 0.523122 	 0.326951 
 rf0573 	 8.176347 	 0.751987 	 0.359646 
 rf0129 	 8.405213 	 0.261561 	 0.130780 
 rs1152 	 8.535994 	 0.163476 	 0.065390 
 rs1168 	 8.830249 	 0.294256 	 0.032695 
 rs1187 	 8.241738 	 0.882768 	 0.425036 
 rf0540 	 8.601384 	 0.196171 	 0.130780 
 rs1378 	 8.372518 	 0.294256 	 0.130780 
 rs1387 	 8.961030 	 1.602060 	 0.000000 
 rs1302 	 7.522445 	 0.163476 	 0.784682 
 rs0995 	 8.470603 	 0.196171 	 0.098085 
 rs1391 	 8.012872 	 0.588512 	 0.326951 
 rf0136 	 8.601384 	 0.261561 	 0.294256 
 rs1006 	 8.274433 	 0.588512 	 0.457731 
 rs1017 	 7.489750 	 0.130780 	 0.686597 
 rf0048 	 8.241738 	 0.817378 	 0.425036 
 rs1268 	 8.241738 	 0.882768 	 0.163476 
 rf0554 	 7.391665 	 0.032695 	 0.686597 
 rs1266 	 8.634079 	 0.392341 	 0.196171 
 rf0042 	 8.045567 	 0.621207 	 0.359646 
 rf0037 	 8.961030 	 0.065390 	 0.000000 
 rf0108 	 7.457055 	 0.098085 	 0.555817 
 rf0527 	 7.457055 	 0.098085 	 0.653902 
 rf0109 	 8.535994 	 0.163476 	 0.163476 
 rs1169 	 8.437908 	 0.130780 	 0.130780 
 rs1183 	 8.732164 	 0.228866 	 0.130780 
 rs1384 	 8.961030 	 1.602060 	 0.000000 
 rs1383 	 8.209043 	 0.719292 	 0.326951 
 rs1248 	 8.535994 	 0.163476 	 0.098085 
 rs1191 	 8.830249 	 0.196171 	 0.065390 
 rf0099 	 8.078262 	 0.621207 	 0.326951 
 rf0549 	 7.947482 	 0.588512 	 0.359646 
 rf0076 	 7.980177 	 0.555817 	 0.359646 
 rs1272 	 7.358970 	 0.000000 	 0.686597 
 rf0561 	 7.391665 	 0.032695 	 0.719292 
 rf0041 	 8.961030 	 0.301030 	 -0.301030 
 rs1265 	 8.405213 	 0.392341 	 0.359646 
 rs1123 	 8.437908 	 0.163476 	 0.098085 
 rs1132 	 7.424360 	 0.065390 	 0.621207 
 rf0062 	 8.470603 	 0.228866 	 0.359646 
 rs1023 	 8.862945 	 0.326951 	 0.065390 
 rf0564 	 8.307128 	 0.621207 	 0.359646 
 rf0065 	 7.751311 	 0.392341 	 0.523122 
 rf0102 	 8.764859 	 0.457731 	 0.098085 
 rf0531 	 7.358970 	 0.000000 	 0.653902 
 rs1087 	 8.470603 	 0.163476 	 0.163476 
 rs1103 	 8.241738 	 0.686597 	 0.359646 
 rs1105 	 7.980177 	 0.555817 	 0.359646 
 rf0023 	 7.522445 	 0.163476 	 0.686597 
 rf0111 	 8.307128 	 0.555817 	 0.294256 
 rs1128 	 8.045567 	 0.588512 	 0.261561 
 rs1129 	 8.666774 	 1.307804 	 0.294256 
 rs1142 	 8.078262 	 0.653902 	 0.326951 
 rs1145 	 8.339823 	 0.359646 	 0.392341 
 rs1151 	 8.110957 	 0.621207 	 0.359646 
 rs1156 	 8.176347 	 0.719292 	 0.294256 
 rf0517 	 7.489750 	 0.130780 	 0.653902 
 rf0524 	 7.587836 	 0.228866 	 0.621207 
 rs1210 	 8.601384 	 0.163476 	 0.196171 
 rf0518 	 7.391665 	 0.032695 	 0.882768 
 rs1224 	 8.372518 	 0.163476 	 0.261561 
 rs1386 	 8.437908 	 0.359646 	 0.326951 
 rs1375 	 7.424360 	 0.065390 	 0.686597 
 rs1381 	 7.489750 	 0.130780 	 0.784682 
 rs1250 	 8.961030 	 0.032695 	 0.000000 
 rf0125 	 8.437908 	 0.163476 	 0.130780 
 rs1277 	 8.209043 	 0.751987 	 0.490427 
 rf0126 	 8.961030 	 0.130780 	 0.000000 
 rf0128 	 8.241738 	 0.719292 	 0.294256 
 rf0026 	 7.653226 	 0.294256 	 0.523122 
 rs1020 	 7.358970 	 0.000000 	 1.340499 
 rs1102 	 8.961030 	 1.602060 	 0.000000 
 rs1118 	 8.437908 	 0.163476 	 0.130780 
 rs1131 	 8.601384 	 0.196171 	 0.130780 
 rs1138 	 8.176347 	 0.653902 	 0.359646 
 rs1188 	 7.522445 	 0.163476 	 0.523122 
 rs1192 	 7.685921 	 0.326951 	 0.588512 
 rf0118 	 7.457055 	 0.098085 	 0.653902 
 rs1372 	 8.666774 	 0.457731 	 0.294256 
 rs1016 	 8.568689 	 0.196171 	 0.130780 
 rf0079 	 8.176347 	 0.719292 	 0.326951 
 rf0084 	 8.339823 	 0.326951 	 0.425036 
 rs1060 	 7.522445 	 0.163476 	 0.719292 
 rf0537 	 7.358970 	 0.000000 	 0.621207 
 rf0148 	 8.961030 	 0.032695 	 0.000000 
 rs1229 	 8.961030 	 1.602060 	 0.000000 
 rf0162 	 7.457055 	 0.098085 	 0.784682 
 rf0060 	 8.078262 	 0.653902 	 0.425036 
 rs1236 	 8.241738 	 0.751987 	 0.294256 
 rf0077 	 8.307128 	 0.425036 	 0.490427 
 rf0072 	 7.424360 	 0.065390 	 0.719292 
 rf0083 	 8.012872 	 0.621207 	 0.326951 
 rf0532 	 7.424360 	 0.065390 	 0.719292 
 rf0064 	 7.489750 	 0.130780 	 0.588512 
 rf0092 	 8.568689 	 0.163476 	 0.130780 
 rs1082 	 8.797554 	 0.326951 	 0.098085 
 rs1083 	 8.503298 	 0.294256 	 0.359646 
 rf0017 	 7.980177 	 0.555817 	 0.261561 
 rf0045 	 7.587836 	 0.228866 	 0.555817 
 rf0138 	 8.961030 	 1.602060 	 0.000000 
 rf0055 	 8.895640 	 0.294256 	 0.032695 
 rf0547 	 7.358970 	 0.000000 	 0.850073 
 rf0207 	 8.045567 	 0.653902 	 0.359646 
 rf0550 	 7.620531 	 0.261561 	 0.653902 
 rf0528 	 7.358970 	 0.000000 	 0.719292 
 rf0225 	 7.457055 	 0.098085 	 0.719292 
 rf0534 	 7.424360 	 0.065390 	 0.751987 
 rf0143 	 8.339823 	 0.326951 	 0.425036 
 rf0007 	 8.895640 	 0.163476 	 0.065390 
 rf0576 	 8.961030 	 1.602060 	 0.000000 
 rf0551 	 7.424360 	 0.065390 	 0.686597 
 rf0061 	 8.274433 	 0.784682 	 0.490427 
 rf0553 	 8.241738 	 0.784682 	 0.359646 
 rf0104 	 7.947482 	 0.588512 	 0.457731 
 rf0107 	 7.653226 	 0.294256 	 0.588512 
 rf0043 	 8.568689 	 0.163476 	 0.032695 
 rs1059 	 8.339823 	 0.326951 	 0.098085 
 rf0105 	 7.391665 	 0.032695 	 0.850073 
 rs1070 	 8.601384 	 0.588512 	 0.196171 
 rf0132 	 8.535994 	 0.228866 	 0.228866 
 rs1076 	 8.503298 	 0.163476 	 0.196171 
 rs1080 	 8.666774 	 0.228866 	 0.163476 
 rf0133 	 8.895640 	 0.130780 	 0.032695 
 rf0113 	 8.830249 	 0.294256 	 0.098085 
 rf0040 	 8.862945 	 0.163476 	 0.065390 
