#Name   Z    Err_down    Err_up
rs0815      8.40521    0.0980853     0.130780
rs0818      8.40521    0.0980853    0.0980853
rs0823      8.89564    0.0980854    0.0326951
rs0828      8.40521    0.0980853     0.196171
rs0831      8.83025     0.392341    0.0653902
rs0832      8.33982     0.130780    0.0980853
rs0833      8.73216     0.130780    0.0653901
rs0834      8.63408     0.163476     0.130780
rs0836      8.63408     0.130780     0.130780
rs0838      8.79755     0.196171    0.0653902
rs0839      8.92834     0.163476    0.0326951
rs0840      8.40521    0.0980853     0.163476
rs0842      8.33982    0.0653902    0.0653902
rs0843      8.73216     0.326951    0.0980853
rs0845      8.53599     0.130780     0.130780
rs0846      8.43791    0.0980853     0.261561
rs0847      8.73216     0.326951    0.0980853
rs0850      8.89564     0.163476    0.0326951
rs0853      8.47060     0.130780     0.163476
rs0854      8.50330    0.0980853     0.163476
rs0855      8.79755     0.457731    0.0653902
rs0856      8.86294    0.0980853    0.0326952
rs0860      8.40521    0.0980853     0.425036
rs0865      8.89564     0.130780    0.0653901
rs0866      8.56869    0.0980853     0.130780
rs0868      8.53599     0.130780     0.228866
rs0869      8.37252    0.0653902    0.0980853
rs0871      8.33982    0.0980853     0.359646
rs0872      8.47060    0.0980853    0.0980853
rs0880      8.53599    0.0980854     0.163475
rs0887      8.66677     0.163476     0.130780
rs0891      8.66677     0.163476    0.0980853
rs0892      8.89564    0.0653902    0.0326951
rs0893      8.37252    0.0653902    0.0980853
rs0897      8.50330    0.0980853     0.163476
rs0899      8.47060     0.130780     0.163476
rs0900      8.37252    0.0653902    0.0980853
rs0901      8.27443     0.130780     0.261561
rs0906      8.37252    0.0653902    0.0980853
rs0907      8.47060    0.0980853     0.130780
rs0909      8.43791    0.0980853     0.130780
rs0916      8.43791    0.0980853     0.130780
rs0919      8.43791    0.0980853    0.0653902
rs0920      8.43791    0.0980853     0.130780
rs0921      8.86294     0.163476    0.0326952
rs0922      8.43791    0.0980853     0.130780
rs0923      8.40521     0.130780     0.130780
rs0927      8.43791    0.0980853     0.261561
rs0930      8.43791    0.0980853    0.0980854
rs0932      8.43791    0.0980853    0.0653902
rs0933      8.40521    0.0980853    0.0980853
rs0934      8.47060    0.0980853     0.130780
rs0935      8.40521    0.0980853     0.163476
rs0944      8.43791    0.0980853     0.130780
rs0945      8.50330    0.0980853     0.163476
rs0946      8.53599     0.163476     0.163475
rs0948      8.53599     0.130780     0.130780
rs0950      8.37252    0.0980853     0.130780
rs0953      8.83025     0.196171    0.0653902
rs0957      8.30713    0.0980853    0.0653902
rs0958      8.47060    0.0980853     0.359646
rs0959      8.33982     0.130780     0.196171
rs0960      8.37252    0.0980853     0.130780
rs0962      8.43791    0.0980853     0.294256
rs0967      8.40521    0.0653902     0.130780
rs0968      8.33982    0.0980853     0.130780
rs0970      8.73216     0.326951    0.0980853
rs0976      8.37252    0.0980853    0.0980853
rs0977      8.30713     0.130780     0.261561
rs0979      8.33982     0.130780     0.228866
rs0980      8.92834    0.0653902    0.0326951
rs0981      8.40521    0.0980853    0.0980853
rs0982      8.33982     0.130780     0.130780
rs0983      8.37252    0.0653902     0.130780
rs0984      8.43791    0.0980853    0.0980854
rs0985      8.40521    0.0980853     0.130780
rs0986      8.40521     0.130780     0.163476
rs0989      8.66677     0.228866     0.130780
rs0991      8.86294     0.163476    0.0653902
rs0995      8.50330    0.0653902     0.261561
rs0996      8.43791     0.130780    0.0980854
rs0997      8.56869     0.130780     0.130780
rs0999      8.43791    0.0980853     0.130780
rs1001      8.43791     0.130780     0.163476
rs1002      8.43791     0.130780     0.228866
rs1003      8.43791    0.0980853     0.163476
rs1010      8.92834    0.0653902    0.0326951
rs1014      8.30713    0.0980853     0.130780
rs1016      8.92834     0.490427      0.00000
rs1017      8.33982    0.0980853     0.130780
rs1020      8.40521    0.0980853    0.0980853
rs1021      8.43791    0.0980853     0.130780
rs1028      8.50330    0.0980853     0.130780
rs1029      8.43791    0.0980853     0.163476
rs1030      8.43791    0.0980853    0.0980854
rs1031      8.43791     0.130780     0.163476
rs1032      8.40521    0.0980853    0.0980853
rs1034      8.40521    0.0980853     0.130780
rs1035      8.33982    0.0653902    0.0980853
rs1038      8.40521    0.0980853     0.130780
rs1040      8.37252    0.0980853     0.196171
rs1041      8.37252    0.0653902    0.0980853
rs1043      8.24174    0.0653902     0.163476
rs1045      8.50330    0.0980853     0.130780
rs1047      8.43791    0.0980853     0.130780
rs1048      8.40521    0.0326951    0.0653902
rs1049      8.69947     0.163475    0.0980853
rs1050      8.37252    0.0980853     0.130780
rs1052      8.40521    0.0980853     0.163476
rs1053      8.33982    0.0980853     0.196171
rs1054      8.20904     0.130780     0.228866
rs1055      8.43791    0.0980853    0.0980854
rs1057      8.43791    0.0326951    0.0326952
rs1058      8.76486     0.392341    0.0980853
rs1059      8.66677     0.163476     0.130780
rs1060      8.24174    0.0653902    0.0653902
rs1062      8.47060    0.0653902    0.0980853
rs1065      8.43791    0.0980853     0.163476
rs1068      8.47060    0.0980853     0.261561
rs1070      8.37252    0.0980853     0.163476
rs1072      8.47060    0.0980853     0.130780
rs1073      8.43791     0.130780     0.163476
rs1074      8.40521    0.0980853    0.0980853
rs1076      8.56869     0.130780    0.0980853
rs1077      8.47060    0.0980853    0.0980853
rs1078      8.47060     0.130780     0.196171
rs1079      8.66677     0.196171     0.130780
rs1080      8.47060    0.0980853     0.294256
rs1081      8.47060    0.0653902    0.0980853
rs1082      8.69947     0.196171    0.0980853
rs1083      8.37252    0.0653902     0.392341
rs1084      8.43791    0.0980853     0.163476
rs1087      8.47060    0.0980853     0.196171
rs1091      8.66677     0.228866     0.130780
rs1098      8.43791    0.0980853    0.0980854
rs1100      8.47060    0.0980853     0.196171
rs1102      8.53599    0.0653902    0.0326951
rs1103      8.30713     0.130780    0.0980853
rs1104      8.50330     0.130780     0.130780
rs1105      8.43791    0.0980853    0.0980854
rs1108      8.37252    0.0980853     0.163476
rs1109      8.89564     0.163476    0.0326951
rs1110      8.47060    0.0980853     0.261561
rs1113      8.24174     0.130780     0.196171
rs1114      8.43791    0.0653901     0.196171
rs1117      8.40521    0.0980853     0.130780
rs1118      8.63408     0.130780    0.0980853
rs1119      8.40521     0.130780     0.130780
rs1120      8.96103      1.60206     -1.60206
rs1121      8.47060    0.0653902    0.0326951
rs1122      8.47060    0.0653902    0.0653902
rs1124      8.43791    0.0980853     0.130780
rs1125      8.50330    0.0980853     0.130780
rs1126      8.47060     0.130780    0.0653902
rs1128      8.30713    0.0653902    0.0653902
rs1131      8.47060    0.0326952    0.0326951
rs1132      8.37252    0.0653902    0.0980853
rs1135      8.40521     0.130780     0.163476
rs1137      8.47060    0.0980853     0.163476
rs1142      8.43791    0.0980853     0.130780
rs1143      8.43791     0.130780    0.0980854
rs1145      8.50330    0.0980853    0.0980853
rs1146      8.86294     0.130780    0.0326952
rs1147      8.40521    0.0980853     0.130780
rs1149      8.33982     0.130780     0.163476
rs1151      8.43791     0.130780     0.196171
rs1154      8.43791    0.0980853     0.163476
rs1156      8.43791    0.0980853    0.0980854
rs1157      8.43791    0.0980853    0.0980854
rs1159      8.43791     0.130780    0.0980854
rs1163      8.33982    0.0326951    0.0980853
rs1164      8.24174    0.0980853     0.196171
rs1165      8.47060    0.0980853    0.0326951
rs1166      8.43791    0.0653901    0.0653902
rs1169      8.50330    0.0980853     0.228866
rs1170      8.43791    0.0980853     0.130780
rs1171      8.40521    0.0980853     0.196171
rs1172      8.33982    0.0980853     0.130780
rs1174      8.43791     0.130780     0.196171
rs1176      8.47060    0.0653902    0.0653902
rs1178      8.66677     0.261561     0.130780
rs1179      8.37252    0.0653902    0.0653901
rs1182      8.50330    0.0980853     0.261561
rs1183      8.69947     0.228866    0.0980853
rs1184      8.40521     0.130780     0.130780
rs1185      8.40521    0.0653902     0.130780
rs1187      8.40521    0.0653902    0.0980853
rs1188      8.33982    0.0980853    0.0653902
rs1191      8.76486     0.261561    0.0653902
rs1192      8.40521     0.130780     0.130780
rs1193      8.43791    0.0653901    0.0980854
rs1195      8.50330    0.0653902    0.0980853
rs1198      8.50330     0.228866    0.0980853
rs1200      8.40521    0.0980853    0.0980853
rs1202      8.47060     0.130780    0.0980853
rs1205      8.50330    0.0653902     0.392341
rs1206      7.35897      0.00000      1.43858
rs1207      8.83025     0.163476    0.0653902
rs1208      8.33982    0.0980853     0.196171
rs1209      8.33982    0.0326951    0.0653902
rs1210      8.56869     0.163476     0.196171
rs1211      8.83025     0.163476    0.0653902
rs1212      8.47060    0.0980853     0.163476
rs1213      8.79755     0.294256    0.0653902
rs1217      8.83025     0.196171    0.0653902
rs1220      8.76486     0.359646    0.0653902
rs1229      8.89564     0.163476    0.0326951
rs1236      8.47060    0.0980853    0.0980853
rs1238      8.83025     0.261561    0.0653902
rs1245      8.40521    0.0980853     0.163476
rs1248      8.92834     0.490427    0.0326951
rs1257      8.30713    0.0653902    0.0980853
rs1258      8.50330     0.130780     0.196171
rs1259      8.33982    0.0980853    0.0326952
rs1260      8.37252    0.0980853     0.163476
rs1261      8.33982     0.130780     0.130780
rs1262      8.40521     0.130780     0.130780
rs1263      8.43791    0.0980853    0.0980854
rs1264      8.33982    0.0980853    0.0653902
rs1265      8.40521    0.0980853     0.228866
rs1266      8.50330     0.196171    0.0980853
rs1267      8.96103    0.0653901      0.00000
rs1269      8.20904    0.0980853     0.261561
rs1270      8.37252    0.0980853     0.163476
rs1276      8.40521    0.0980853    0.0980853
rs1278      8.79755     0.359646    0.0653902
rs1280      8.40521    0.0980853    0.0653902
rs1281      8.37252    0.0653902    0.0980853
rs1283      8.33982     0.130780     0.196171
rs1284      8.30713    0.0980853    0.0653902
rs1285      8.37252    0.0980853     0.196171
rs1286      8.47060    0.0980853     0.196171
rs1289      8.43791    0.0980853    0.0653902
rs1290      8.30713     0.130780     0.130780
rs1291      8.40521    0.0653902     0.130780
rs1292      8.50330     0.130780     0.228866
rs1293      8.66677     0.294256    0.0980853
rs1294      8.76486     0.163476    0.0980853
rs1295      8.33982     0.163475     0.130780
rs1296      8.24174    0.0653902    0.0980853
rs1297      8.33982    0.0980853     0.163476
rs1298      8.43791     0.130780    0.0980854
rs1299      8.40521    0.0980853    0.0653902
rs1301      8.83025     0.196171    0.0653902
rs1302      8.40521    0.0980853     0.130780
rs1303      8.27443     0.130780     0.457731
rs1304      8.30713    0.0980853    0.0980853
rs1310      8.43791    0.0980853     0.130780
rs1337      8.86294     0.130780    0.0326952
rs1359      8.33982    0.0653902    0.0980853
rs1368      8.69947     0.457731    0.0653902
rs1437      8.50330    0.0326951    0.0980853
rs1518      8.73216     0.163476    0.0653901
